version,step,normalized_epoch,successes,n,success_rate,ci_low,ci_high,dataset_episodes,dataset_label,data_status,include_heatmap,session_path,trial_id,result,trial_success,steps_taken,zone,scene,target_color,target_side,target_closer,dist_px,pointing_error_deg,pointing_bucket,duck_x,duck_y
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,3,failure,0,546,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,4,failure,0,567,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,5,failure,0,262,ID,both_red,red,left,True,42.5440947723653,47.022161318738654,sideways,345,171
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,6,failure,0,385,ID,both_red,red,left,False,189.52572384771415,-150.77500495788925,away,406,304
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,7,failure,0,540,ID,both_red,red,right,True,48.662100242385755,178.23767779197436,away,489,263
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,8,failure,0,527,ID,both_red,red,right,False,281.12808468738945,-68.94160046963503,sideways,206,242
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,9,failure,0,378,ID,both_red,red,right,True,197.71696942852427,-84.55634405643946,sideways,438,122
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,10,failure,0,166,ID,both_black,black,left,True,99.02019995940222,179.3272307139735,away,295,390
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,11,failure,0,327,ID,both_black,black,left,False,187.8004259846074,-134.09193320041481,sideways,334,289
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,12,success,1,327,ID,both_black,black,right,True,48.507731342539614,-27.19714496983687,toward,366,181
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,13,failure,0,299,ID,both_black,black,right,False,233.30880823492285,-93.25456825077094,sideways,292,292
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,14,failure,0,503,ID,both_black,black,left,False,193.54069339547175,1.203345844511432,toward,418,282
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,15,failure,0,411,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,16,failure,0,222,ID,single_black,black,single,single,168.66831356244717,-69.7006537203454,sideways,336,180
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,17,failure,0,496,ID,single_black,black,single,single,36.235341863986875,32.8993393365206,toward,347,165
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,18,failure,0,386,ID,single_black,black,single,single,78.7210264160726,-2.7885131413164004,toward,263,133
v022,14064,4.0,2,20,0.1,0.027865893984153206,0.30103820641179335,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_014064_ah_10_pr_checkpoint_sweep_20260528_153941,19,failure,0,801,ID,single_black,black,single,single,234.4013651837378,114.54683660542611,sideways,456,180
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,0,failure,0,330,ID,single_red,red,single,single,150.5257453062432,84.00578832979983,sideways,391,250
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,1,failure,0,251,ID,single_red,red,single,single,110.11357772772621,-45.52754015165618,sideways,354,257
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,2,failure,0,233,ID,single_red,red,single,single,192.62658175859323,-129.03764693535143,sideways,376,139
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,3,failure,0,339,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,4,failure,0,757,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,5,failure,0,811,ID,both_red,red,left,True,42.5440947723653,47.022161318738654,sideways,345,171
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,6,failure,0,395,ID,both_red,red,left,False,189.52572384771415,-150.77500495788925,away,406,304
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,7,failure,0,440,ID,both_red,red,right,True,48.662100242385755,178.23767779197436,away,489,263
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,8,failure,0,472,ID,both_red,red,right,False,281.12808468738945,-68.94160046963503,sideways,206,242
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,9,failure,0,365,ID,both_red,red,right,True,197.71696942852427,-84.55634405643946,sideways,438,122
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,10,failure,0,234,ID,both_black,black,left,True,99.02019995940222,179.3272307139735,away,295,390
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,11,failure,0,413,ID,both_black,black,left,False,187.8004259846074,-134.09193320041481,sideways,334,289
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,12,failure,0,1050,ID,both_black,black,right,True,48.507731342539614,-27.19714496983687,toward,366,181
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,13,failure,0,259,ID,both_black,black,right,False,233.30880823492285,-93.25456825077094,sideways,292,292
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,14,failure,0,326,ID,both_black,black,left,False,193.54069339547175,1.203345844511432,toward,418,282
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,15,failure,0,417,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,16,failure,0,401,ID,single_black,black,single,single,168.66831356244717,-69.7006537203454,sideways,336,180
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,17,failure,0,196,ID,single_black,black,single,single,36.235341863986875,32.8993393365206,toward,347,165
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,18,success,1,1241,ID,single_black,black,single,single,78.7210264160726,-2.7885131413164004,toward,263,133
v022,21096,6.0,1,20,0.05,0.008881219432873136,0.23613589351256675,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_021096_ah_10_pr_checkpoint_sweep_20260528_154843,19,failure,0,608,ID,single_black,black,single,single,234.4013651837378,114.54683660542611,sideways,456,180
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,0,success,1,896,ID,single_red,red,single,single,150.5257453062432,84.00578832979983,sideways,391,250
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,1,failure,0,437,ID,single_red,red,single,single,110.11357772772621,-45.52754015165618,sideways,354,257
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,2,failure,0,574,ID,single_red,red,single,single,192.62658175859323,-129.03764693535143,sideways,376,139
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,3,failure,0,325,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,4,failure,0,699,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,5,failure,0,393,ID,both_red,red,left,True,42.5440947723653,47.022161318738654,sideways,345,171
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,6,failure,0,363,ID,both_red,red,left,False,189.52572384771415,-150.77500495788925,away,406,304
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,7,failure,0,495,ID,both_red,red,right,True,48.662100242385755,178.23767779197436,away,489,263
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,8,success,1,250,ID,both_red,red,right,False,281.12808468738945,-68.94160046963503,sideways,206,242
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,9,failure,0,266,ID,both_red,red,right,True,197.71696942852427,-84.55634405643946,sideways,438,122
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,10,failure,0,245,ID,both_black,black,left,True,99.02019995940222,179.3272307139735,away,295,390
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,11,failure,0,349,ID,both_black,black,left,False,187.8004259846074,-134.09193320041481,sideways,334,289
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,12,success,1,552,ID,both_black,black,right,True,48.507731342539614,-27.19714496983687,toward,366,181
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,13,failure,0,245,ID,both_black,black,right,False,233.30880823492285,-93.25456825077094,sideways,292,292
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,14,success,1,312,ID,both_black,black,left,False,193.54069339547175,1.203345844511432,toward,418,282
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,15,failure,0,330,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,16,failure,0,343,ID,single_black,black,single,single,168.66831356244717,-69.7006537203454,sideways,336,180
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,17,failure,0,399,ID,single_black,black,single,single,36.235341863986875,32.8993393365206,toward,347,165
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,18,failure,0,236,ID,single_black,black,single,single,78.7210264160726,-2.7885131413164004,toward,263,133
v022,28128,8.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_028128_ah_10_pr_checkpoint_sweep_20260528_162706,19,failure,0,771,ID,single_black,black,single,single,234.4013651837378,114.54683660542611,sideways,456,180
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,0,failure,0,575,ID,single_red,red,single,single,150.5257453062432,84.00578832979983,sideways,391,250
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,1,failure,0,390,ID,single_red,red,single,single,110.11357772772621,-45.52754015165618,sideways,354,257
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,2,failure,0,521,ID,single_red,red,single,single,192.62658175859323,-129.03764693535143,sideways,376,139
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,3,failure,0,419,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,4,success,1,705,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,5,failure,0,938,ID,both_red,red,left,True,42.5440947723653,47.022161318738654,sideways,345,171
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,6,failure,0,359,ID,both_red,red,left,False,189.52572384771415,-150.77500495788925,away,406,304
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,7,success,1,320,ID,both_red,red,right,True,48.662100242385755,178.23767779197436,away,489,263
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,8,failure,0,391,ID,both_red,red,right,False,281.12808468738945,-68.94160046963503,sideways,206,242
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,9,failure,0,938,ID,both_red,red,right,True,197.71696942852427,-84.55634405643946,sideways,438,122
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,10,failure,0,164,ID,both_black,black,left,True,99.02019995940222,179.3272307139735,away,295,390
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,11,failure,0,339,ID,both_black,black,left,False,187.8004259846074,-134.09193320041481,sideways,334,289
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,12,success,1,545,ID,both_black,black,right,True,48.507731342539614,-27.19714496983687,toward,366,181
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,13,failure,0,328,ID,both_black,black,right,False,233.30880823492285,-93.25456825077094,sideways,292,292
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,14,success,1,307,ID,both_black,black,left,False,193.54069339547175,1.203345844511432,toward,418,282
v022,35160,10.0,4,20,0.2,0.0806563532712,0.41602172202575993,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_035160_ah_10_pr_checkpoint_sweep_20260528_163830,15,failure,0,238,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
